,sim_time,weekday,bed_utilisation,primary_arrivals,revision_arrivals,primary_bed_queue,revision_bed_queue,primary_mean_los,revision_mean_los,run
77,79,1,0.975,10,5,0.06704914193899489,0.10656777573352397,4.27,1.98,49
78,80,2,0.925,10,5,0.06735684137965006,0.10677694791283207,4.23,1.94,49
79,81,3,0.95,4,8,0.06712267748277431,0.1060217834229544,4.28,1.91,49
80,82,4,0.85,10,5,0.06790371455619734,0.1061257004410766,4.24,1.88,49
81,83,5,0.725,0,0,0.06790371455619734,0.1061257004410766,4.24,1.88,49
82,84,6,0.65,0,0,0.06790371455619734,0.1061257004410766,4.24,1.88,49
83,85,0,0.95,10,5,0.0669224470048072,0.10456017259302187,4.3,1.95,49
84,86,1,0.975,14,3,0.06779375402075266,0.10485197777343783,4.27,1.93,49
85,87,2,0.975,14,3,0.06817845946602162,0.10504808923935105,4.19,1.91,49
86,88,3,0.925,8,6,0.06816556376120511,0.10468321661798347,4.18,1.87,49
87,89,4,0.975,16,2,0.06858010257471002,0.10513776323178682,4.13,1.86,49
88,90,5,0.9,0,0,0.06858010257471002,0.10513776323178682,4.13,1.86,49
89,91,6,0.8,0,0,0.06858010257471002,0.10513776323178682,4.13,1.86,49
90,92,0,0.95,8,6,0.0678505270154046,0.10571647937825678,4.22,1.82,49
91,93,1,0.925,10,5,0.06837020501546114,0.10663666840054857,4.2,1.78,49
92,94,2,0.9,14,3,0.06879149439696594,0.10677066960446648,4.16,1.77,49
93,95,3,0.975,10,5,0.06925810224763057,0.10701893859062407,4.2,1.74,49
94,96,4,0.85,12,4,0.06985038814002469,0.10799955236673951,4.17,1.71,49
95,97,5,0.75,0,0,0.06985038814002469,0.10799955236673951,4.17,1.71,49
96,98,6,0.55,0,0,0.06985038814002469,0.10799955236673951,4.17,1.71,49
97,99,0,0.95,14,3,0.0686460711031277,0.10693376731048879,4.24,1.81,49
98,100,1,0.925,12,4,0.06905903551675598,0.10743413725094363,4.19,1.79,49
99,101,2,0.95,8,6,0.06897878301979984,0.10857523207606008,4.17,1.76,49
100,102,3,1.0,18,1,0.06969797641031916,0.10845297306852186,4.1,1.75,49
101,103,4,0.925,12,4,0.07057471044823031,0.10836901359391958,4.06,1.73,49
102,104,5,0.85,0,0,0.07057471044823031,0.10836901359391958,4.06,1.73,49
103,105,6,0.725,0,0,0.07057471044823031,0.10836901359391958,4.06,1.73,49
104,106,0,0.875,16,2,0.06982061688023114,0.10789312274436821,4.1,1.72,49
105,107,1,0.9,16,2,0.07003318049849186,0.10810130514440941,4.06,1.71,49
106,108,2,0.875,12,4,0.07032677579147074,0.10780719880455433,4.03,1.69,49
107,109,3,0.925,12,4,0.07000435849918928,0.10817254750708734,4.04,1.67,49
108,110,4,1.0,12,4,0.07056215909294436,0.10801264487583603,4.01,1.65,49
109,111,5,0.9,0,0,0.07056215909294436,0.10801264487583603,4.01,1.65,49
110,112,6,0.625,0,0,0.07056215909294436,0.10801264487583603,4.01,1.65,49
111,113,0,0.925,14,3,0.06951568639453204,0.10772066532537962,4.1,1.7,49
112,114,1,0.925,14,3,0.06978839581920278,0.10853806876348923,4.07,1.68,49
113,115,2,0.925,10,5,0.0699818113454101,0.10904114322875522,4.07,1.66,49
114,116,3,0.9,14,3,0.0697552638986513,0.1086605810908283,4.03,1.64,49
115,117,4,0.95,6,7,0.06936248412552526,0.10868242004278345,4.03,1.68,49
116,118,5,0.8,0,0,0.06936248412552526,0.10868242004278345,4.03,1.68,49
117,119,6,0.725,0,0,0.06936248412552526,0.10868242004278345,4.03,1.68,49
118,120,0,0.95,8,6,0.06880535573897485,0.10732872569395173,4.1,1.75,49
119,121,1,0.925,14,3,0.06940401641101186,0.10734602399957073,4.06,1.74,49
120,122,2,0.95,8,6,0.06965666565962886,0.10763865923914931,4.04,1.71,49
121,123,3,0.925,10,5,0.06982581222769052,0.10780563294166386,4.03,1.69,49
122,124,4,0.875,18,1,0.06997789654751096,0.10755888778655046,3.99,1.68,49
123,125,5,0.675,0,0,0.06997789654751096,0.10755888778655046,3.99,1.68,49
124,126,6,0.65,0,0,0.06997789654751096,0.10755888778655046,3.99,1.68,49
125,127,0,0.9,12,4,0.06918419639763371,0.10657787981371535,4.04,1.74,49
126,128,1,0.9,8,6,0.06902082239524439,0.10731700549400386,4.04,1.71,49
127,129,2,0.975,10,5,0.0690141534459833,0.10812400492039882,4.04,1.71,49
128,130,3,0.95,10,5,0.06950623446488856,0.10788088294303462,4.02,1.69,49
129,131,4,0.925,10,5,0.06970279114427542,0.1083185103287365,4.02,1.66,49
130,132,5,0.8,0,0,0.06970279114427542,0.1083185103287365,4.02,1.66,49
131,133,6,0.675,0,0,0.06970279114427542,0.1083185103287365,4.02,1.66,49
132,134,0,0.875,12,4,0.06894788726906667,0.10840078705437668,4.05,1.69,49
133,135,1,0.925,10,5,0.06871722527160959,0.10890388278123488,4.07,1.67,49
134,136,2,1.0,14,3,0.06956980129481172,0.10913009439412025,4.03,1.65,49
135,137,3,0.85,14,3,0.07030793092309778,0.1093683016146777,3.98,1.64,49
136,138,4,0.95,10,5,0.06995905690322304,0.10883208026384542,4.05,1.62,49
137,139,5,0.825,0,0,0.06995905690322304,0.10883208026384542,4.05,1.62,49
138,140,6,0.675,0,0,0.06995905690322304,0.10883208026384542,4.05,1.62,49
139,141,0,0.9,16,2,0.06934369667668436,0.10919886385182835,4.17,1.61,49
140,142,1,0.925,14,3,0.06969929691024221,0.10893100580652774,4.16,1.6,49
141,143,2,1.0,18,1,0.07000211498189289,0.10871709413295867,4.12,1.6,49
142,144,3,1.0,18,1,0.07052751049143442,0.10882652872478411,4.06,1.6,49
143,145,4,0.85,8,6,0.07078311902185574,0.10875364323204018,4.03,1.57,49
144,146,5,0.625,0,0,0.07078311902185574,0.10875364323204018,4.03,1.57,49
145,147,6,0.575,0,0,0.07078311902185574,0.10875364323204018,4.03,1.57,49
146,148,0,0.975,16,2,0.06987418651435198,0.10849167962792405,4.08,1.63,49
147,149,1,0.925,12,4,0.06999926419662288,0.10833488550767914,4.08,1.61,49
148,150,2,1.0,12,4,0.07018954752793685,0.10861982342036772,4.07,1.6,49
149,151,3,0.975,12,4,0.07040144351941144,0.10853210846485774,4.03,1.58,49
150,152,4,0.825,6,7,0.07033808183731355,0.1086877995996946,4.02,1.56,49
151,153,5,0.725,0,0,0.07033808183731355,0.1086877995996946,4.02,1.56,49
152,154,6,0.675,0,0,0.07033808183731355,0.1086877995996946,4.02,1.56,49
153,155,0,0.925,10,5,0.06979618598340512,0.10762001939923872,4.05,1.6,49
154,156,1,1.0,8,6,0.06963200367584424,0.10763814819905682,4.06,1.6,49
155,157,2,0.925,14,3,0.0698378465282927,0.10769506594270728,4.02,1.59,49
156,158,3,0.9,10,5,0.06985051423860397,0.10794955367105603,4.0,1.57,49
157,159,4,0.975,10,5,0.06966519792306063,0.10714444852631534,4.03,1.56,49
158,160,5,0.875,0,0,0.06966519792306063,0.10714444852631534,4.03,1.56,49
159,161,6,0.725,0,0,0.06966519792306063,0.10714444852631534,4.03,1.56,49
160,162,0,0.95,12,4,0.0690664091690971,0.10723882325157043,4.07,1.56,49
161,163,1,0.925,10,5,0.06906031696740764,0.10750517390605106,4.05,1.54,49
162,164,2,0.975,12,4,0.06921396245150035,0.1082918420968334,4.05,1.53,49
163,165,3,0.825,18,1,0.06985129432840932,0.10854573144504616,4.0,1.52,49
164,166,4,0.925,14,3,0.06986515192721383,0.10890112865259513,4.01,1.52,49
165,167,5,0.85,0,0,0.06986515192721383,0.10890112865259513,4.01,1.52,49
166,168,6,0.725,0,0,0.06986515192721383,0.10890112865259513,4.01,1.52,49
167,169,0,0.85,12,4,0.0694487804666716,0.10889475627526501,4.15,1.5,49
0,2,1,0.85,14,3,0.0,0.0,7.63,14.8,50
1,3,2,1.0,8,6,0.005073080221830629,0.060056624176670605,6.83,7.4,50
2,4,3,0.925,14,3,0.036369592939154254,0.06357546948103852,5.03,5.92,50
3,5,4,0.875,10,5,0.04596396497289809,0.08144375983050642,4.76,4.44,50
4,6,5,0.675,0,0,0.04596396497289809,0.08144375983050642,4.76,4.44,50
5,7,6,0.525,0,0,0.04596396497289809,0.08144375983050642,4.76,4.44,50
6,8,0,0.925,16,2,0.036287340768077436,0.07403978166409675,5.13,6.73,50
7,9,1,0.95,10,5,0.041328242227241845,0.08133723568133219,4.76,5.48,50
8,10,2,0.9,14,3,0.05412993195369806,0.07814471737155333,4.26,4.93,50
9,11,3,0.975,6,7,0.054634685284211955,0.08541521076718608,4.29,4.54,50
10,12,4,0.95,16,2,0.06224349269392551,0.08918033247469309,3.9,4.3,50
11,13,5,0.775,0,0,0.06224349269392551,0.08918033247469309,3.9,4.3,50
12,14,6,0.65,0,0,0.06224349269392551,0.08918033247469309,3.9,4.3,50
13,15,0,0.85,10,5,0.057528076580749335,0.07951913838172049,4.51,4.63,50
14,16,1,0.9,10,5,0.05533326018437823,0.08621759485837562,4.97,4.16,50
15,17,2,0.925,12,4,0.05822295554880169,0.0892179462176563,4.7,3.85,50
16,18,3,0.95,18,1,0.060227652303916614,0.09004781545215917,4.34,3.77,50
17,19,4,0.9,10,5,0.062290394256020336,0.0965082398634255,4.26,3.45,50
18,20,5,0.75,0,0,0.062290394256020336,0.0965082398634255,4.26,3.45,50
19,21,6,0.65,0,0,0.062290394256020336,0.0965082398634255,4.26,3.45,50
20,22,0,1.0,14,3,0.05784108038059031,0.09478650164482584,4.42,3.39,50
21,23,1,0.9,12,4,0.06177047942385997,0.09687382545516483,4.17,3.19,50
22,24,2,0.975,10,5,0.06049020730670988,0.10080445745359455,4.15,3.05,50
23,25,3,0.875,12,4,0.0633027121216487,0.09775982644381237,3.95,2.89,50
24,26,4,0.925,16,2,0.06552061495155084,0.09895399321043473,3.96,2.81,50
25,27,5,0.8,0,0,0.06552061495155084,0.09895399321043473,3.96,2.81,50
26,28,6,0.675,0,0,0.06552061495155084,0.09895399321043473,3.96,2.81,50
27,29,0,0.925,12,4,0.062473144488688015,0.09958005178539572,4.05,3.0,50
28,30,1,0.925,8,6,0.06324892108588685,0.10507829654115883,4.0,2.79,50
29,31,2,0.875,12,4,0.06260086096104044,0.10492930586995657,3.96,2.75,50
30,32,3,0.95,14,3,0.06392064849392369,0.10593261152792317,3.93,2.66,50
31,33,4,0.9,10,5,0.06449053036496948,0.10710385640988783,3.94,2.52,50
32,34,5,0.775,0,0,0.06449053036496948,0.10710385640988783,3.94,2.52,50
33,35,6,0.6,0,0,0.06449053036496948,0.10710385640988783,3.94,2.52,50
34,36,0,0.975,12,4,0.06202592410898338,0.10294448334542616,4.03,3.03,50
35,37,1,0.95,16,2,0.06357571229403125,0.1014157400901625,3.92,2.97,50
36,38,2,0.925,14,3,0.06466359186891511,0.10305560390650337,3.84,2.89,50
37,39,3,0.85,8,6,0.0649211456012882,0.1025303089054085,3.92,2.74,50
38,40,4,0.975,10,5,0.0646814550081035,0.10370579446849286,3.94,2.62,50
39,41,5,0.8,0,0,0.0646814550081035,0.10370579446849286,3.94,2.62,50
40,42,6,0.725,0,0,0.0646814550081035,0.10370579446849286,3.94,2.62,50
41,43,0,0.9,12,4,0.06287893819210057,0.10312230073357137,4.07,2.62,50
42,44,1,0.9,16,2,0.0629666883579167,0.10216932111986954,4.01,2.57,50
43,45,2,0.975,16,2,0.06475801016684664,0.10215854400109492,3.99,2.53,50
44,46,3,0.875,10,5,0.06586340123649949,0.1017545495441701,3.9,2.44,50
45,47,4,0.9,8,6,0.06507660368972176,0.1011431090772912,3.91,2.33,50
46,48,5,0.825,0,0,0.06507660368972176,0.1011431090772912,3.91,2.33,50
47,49,6,0.7,0,0,0.06507660368972176,0.1011431090772912,3.91,2.33,50
48,50,0,0.925,12,4,0.06328550450560098,0.10265639303790752,4.1,2.34,50
49,51,1,0.95,16,2,0.06377224307496916,0.10259497810053048,4.06,2.31,50
50,52,2,0.875,10,5,0.06393207025934672,0.10340442467551504,4.07,2.23,50
51,53,3,0.925,8,6,0.06327365701054749,0.10294674908789256,4.05,2.14,50
52,54,4,0.9,12,4,0.0647576701253242,0.10423201186454241,4.01,2.09,50
53,55,5,0.8,0,0,0.0647576701253242,0.10423201186454241,4.01,2.09,50
54,56,6,0.65,0,0,0.0647576701253242,0.10423201186454241,4.01,2.09,50
55,57,0,0.925,10,5,0.06344145731789891,0.10198911144690154,4.2,2.29,50
56,58,1,0.8,18,1,0.06508337309271289,0.10228988713767061,4.08,2.28,50
57,59,2,0.925,10,5,0.06437310825743983,0.1029564289116012,4.13,2.21,50
58,60,3,0.925,10,5,0.06485503961848176,0.10513488888591566,4.08,2.15,50
59,61,4,0.975,6,7,0.06461856217866743,0.10760888003135287,4.08,2.07,50
60,62,5,0.875,0,0,0.06461856217866743,0.10760888003135287,4.08,2.07,50
61,63,6,0.8,0,0,0.06461856217866743,0.10760888003135287,4.08,2.07,50
62,64,0,0.95,12,4,0.06400900237739929,0.1074922792815919,4.09,2.2,50
63,65,1,0.925,8,6,0.065082421407665,0.10812218239495841,4.05,2.13,50
64,66,2,0.875,12,4,0.06543446786795136,0.10825285900863274,4.01,2.09,50
65,67,3,0.925,12,4,0.06555163779909333,0.10958046551103269,4.07,2.04,50
66,68,4,0.975,16,2,0.06592119604308264,0.10982446821281684,4.0,2.02,50
67,69,5,0.875,0,0,0.06592119604308264,0.10982446821281684,4.0,2.02,50
68,70,6,0.75,0,0,0.06592119604308264,0.10982446821281684,4.0,2.02,50
69,71,0,0.9,4,8,0.06548172140279541,0.10706901101449426,4.01,2.22,50
70,72,1,0.925,14,3,0.06605511822443519,0.10702465893735916,3.96,2.19,50
71,73,2,0.975,8,6,0.06614726271182256,0.10610096669978647,3.97,2.13,50
72,74,3,0.925,10,5,0.06651074745378029,0.10719633946729025,3.92,2.08,50
73,75,4,0.925,8,6,0.06641813682289041,0.10757940937668949,3.91,2.02,50
74,76,5,0.725,0,0,0.06641813682289041,0.10757940937668949,3.91,2.02,50
75,77,6,0.675,0,0,0.06641813682289041,0.10757940937668949,3.91,2.02,50
76,78,0,0.925,8,6,0.06559815982507694,0.10526870463579413,3.91,2.23,50
77,79,1,0.9,10,5,0.0662659593517896,0.1061264374878967,3.93,2.18,50
78,80,2,0.9,10,5,0.06668902807342111,0.10545757254378195,3.96,2.14,50
79,81,3,0.9,4,8,0.06629206957298409,0.10559213639091632,4.01,2.07,50
80,82,4,0.85,10,5,0.06631198095845688,0.10646844997736113,3.99,2.08,50
81,83,5,0.825,0,0,0.06631198095845688,0.10646844997736113,3.99,2.08,50
82,84,6,0.725,0,0,0.06631198095845688,0.10646844997736113,3.99,2.08,50
83,85,0,0.875,10,5,0.06535371533766993,0.10597103292414731,4.05,2.1,50
84,86,1,0.875,14,3,0.06522827123487797,0.10603685583525883,4.02,2.08,50
85,87,2,0.9,14,3,0.06546530326051261,0.10673194425598392,4.05,2.06,50
86,88,3,0.85,8,6,0.06537251977917131,0.10758300730025373,4.04,2.03,50
87,89,4,0.925,16,2,0.06627474016658642,0.10701554949621603,4.02,2.02,50
88,90,5,0.875,0,0,0.06627474016658642,0.10701554949621603,4.02,2.02,50
89,91,6,0.75,0,0,0.06627474016658642,0.10701554949621603,4.02,2.02,50
90,92,0,0.875,8,6,0.06556968973928232,0.10550409052875427,4.1,2.03,50
91,93,1,0.925,10,5,0.06564187205132767,0.10593049308734068,4.09,1.99,50
92,94,2,0.85,14,3,0.06626409109969547,0.10579472114669243,4.06,1.97,50
93,95,3,0.975,10,5,0.06589446055410136,0.10630950247167546,4.11,1.94,50
94,96,4,0.9,12,4,0.06643803925077617,0.10681550767234729,4.07,1.94,50
95,97,5,0.8,0,0,0.06643803925077617,0.10681550767234729,4.07,1.94,50
96,98,6,0.75,0,0,0.06643803925077617,0.10681550767234729,4.07,1.94,50
97,99,0,0.875,14,3,0.06544796672116418,0.10665668914625596,4.11,1.92,50
98,100,1,0.975,12,4,0.06581185407989455,0.1067736500869821,4.1,1.9,50
99,101,2,0.9,8,6,0.06620160163995609,0.10648436933226342,4.12,1.86,50
100,102,3,0.925,18,1,0.0664895637578688,0.1066388958232221,4.07,1.86,50
101,103,4,0.975,12,4,0.06714269974082449,0.10652322636081714,4.05,1.83,50
102,104,5,0.875,0,0,0.06714269974082449,0.10652322636081714,4.05,1.83,50
103,105,6,0.725,0,0,0.06714269974082449,0.10652322636081714,4.05,1.83,50
104,106,0,0.875,16,2,0.06642007491026837,0.10673088995621507,4.1,1.82,50
105,107,1,0.95,16,2,0.06667233817931009,0.10647650841849715,4.06,1.81,50
106,108,2,0.9,12,4,0.06700550491125593,0.1069783416783249,4.03,1.79,50
107,109,3,0.95,12,4,0.06715017112472986,0.10737303831094318,4.05,1.77,50
108,110,4,0.975,12,4,0.06742588761523176,0.10699059423861017,4.07,1.75,50
109,111,5,0.85,0,0,0.06742588761523176,0.10699059423861017,4.07,1.75,50
110,112,6,0.75,0,0,0.06742588761523176,0.10699059423861017,4.07,1.75,50
111,113,0,0.875,14,3,0.06714150906510942,0.10744390565232673,4.1,1.73,50
112,114,1,0.875,14,3,0.0671670856218725,0.1079200284919109,4.06,1.71,50
113,115,2,0.925,10,5,0.06698209523601148,0.10784678973241274,4.09,1.69,50
114,116,3,0.975,14,3,0.06716765108079603,0.10814902821793446,4.06,1.68,50
115,117,4,0.95,6,7,0.06726281410412333,0.10880804109428564,4.08,1.64,50
116,118,5,0.775,0,0,0.06726281410412333,0.10880804109428564,4.08,1.64,50
117,119,6,0.625,0,0,0.06726281410412333,0.10880804109428564,4.08,1.64,50
118,120,0,0.825,8,6,0.06672255053702195,0.10700459289935273,4.15,1.77,50
119,121,1,1.0,14,3,0.06663005560944563,0.10722209792502488,4.15,1.76,50
120,122,2,0.975,8,6,0.06685989743138895,0.10713864938332009,4.13,1.73,50
121,123,3,0.9,10,5,0.06692935587488068,0.10747312249972804,4.13,1.71,50
122,124,4,0.975,18,1,0.06764173371837306,0.10745991192314863,4.11,1.7,50
123,125,5,0.875,0,0,0.06764173371837306,0.10745991192314863,4.11,1.7,50
124,126,6,0.775,0,0,0.06764173371837306,0.10745991192314863,4.11,1.7,50
125,127,0,0.875,12,4,0.06715857186942362,0.10796793464264873,4.1,1.68,50
126,128,1,0.9,8,6,0.06706454981016796,0.10848458271027799,4.19,1.66,50
127,129,2,0.975,10,5,0.06699199489221938,0.1081035170334773,4.24,1.64,50
128,130,3,0.95,10,5,0.06744278988076169,0.10824668002681347,4.2,1.62,50
129,131,4,0.875,10,5,0.06735804562857453,0.10817748277724482,4.2,1.6,50
130,132,5,0.8,0,0,0.06735804562857453,0.10817748277724482,4.2,1.6,50
131,133,6,0.65,0,0,0.06735804562857453,0.10817748277724482,4.2,1.6,50
132,134,0,0.9,12,4,0.06662853610913148,0.10743334301596996,4.22,1.64,50
133,135,1,0.9,10,5,0.06666926850224057,0.10760205300769878,4.23,1.62,50
134,136,2,0.95,14,3,0.06714541678617117,0.10772716882899175,4.22,1.61,50
135,137,3,0.95,14,3,0.06714200365193204,0.10826947903985171,4.18,1.6,50
136,138,4,0.875,10,5,0.06753317808105383,0.10819862594355341,4.17,1.58,50
137,139,5,0.775,0,0,0.06753317808105383,0.10819862594355341,4.17,1.58,50
138,140,6,0.7,0,0,0.06753317808105383,0.10819862594355341,4.17,1.58,50
139,141,0,0.975,16,2,0.06709439915012765,0.10825170577518414,4.22,1.57,50
140,142,1,0.975,14,3,0.06766106384425218,0.10781637455601138,4.17,1.56,50
141,143,2,0.95,18,1,0.06832178135504209,0.10796250527620478,4.12,1.56,50
142,144,3,1.0,18,1,0.0689600867970651,0.10807828617276441,4.08,1.56,50
143,145,4,0.9,8,6,0.06936862720129605,0.10873973339772557,4.06,1.53,50
144,146,5,0.85,0,0,0.06936862720129605,0.10873973339772557,4.06,1.53,50
145,147,6,0.75,0,0,0.06936862720129605,0.10873973339772557,4.06,1.53,50
146,148,0,1.0,16,2,0.06904084034900954,0.10904199131747534,4.04,1.55,50
147,149,1,0.875,12,4,0.06955075567503961,0.10908977069948862,4.0,1.53,50
148,150,2,0.9,12,4,0.06953350113281759,0.10938788325733553,3.99,1.52,50
149,151,3,0.9,12,4,0.06973147944862809,0.1090649549791258,3.99,1.51,50
150,152,4,0.875,6,7,0.06961280492349557,0.10926948553960447,4.03,1.48,50
151,153,5,0.725,0,0,0.06961280492349557,0.10926948553960447,4.03,1.48,50
152,154,6,0.575,0,0,0.06961280492349557,0.10926948553960447,4.03,1.48,50
153,155,0,0.825,10,5,0.0690764967191543,0.10808435012160442,4.08,1.64,50
154,156,1,0.95,8,6,0.06874504336063204,0.10805152286095604,4.1,1.68,50
155,157,2,0.925,14,3,0.06938716327341701,0.10793824037287378,4.1,1.67,50
156,158,3,0.95,10,5,0.06958262880908726,0.10842328294562018,4.1,1.65,50
157,159,4,1.0,10,5,0.06958867110978205,0.10827827124379286,4.1,1.67,50
158,160,5,0.9,0,0,0.06958867110978205,0.10827827124379286,4.1,1.67,50
159,161,6,0.775,0,0,0.06958867110978205,0.10827827124379286,4.1,1.67,50
160,162,0,0.875,12,4,0.06926977414842667,0.10833716026983026,4.11,1.69,50
161,163,1,1.0,10,5,0.06916186589820177,0.1091620793862681,4.12,1.67,50
162,164,2,0.95,12,4,0.06946898671519808,0.10938268395822578,4.08,1.66,50
163,165,3,0.95,18,1,0.06960555266029142,0.10932105255342515,4.04,1.65,50
164,166,4,0.975,14,3,0.07008894983073138,0.10921785759198638,4.02,1.64,50
165,167,5,0.95,0,0,0.07008894983073138,0.10921785759198638,4.02,1.64,50
166,168,6,0.9,0,0,0.07008894983073138,0.10921785759198638,4.02,1.64,50
167,169,0,0.9,12,4,0.07010164391836814,0.10957844596568904,4.01,1.64,50
0,2,1,0.825,14,3,0.0,0.0,7.29,11.28,51
1,3,2,0.975,8,6,0.005336483283853808,0.061114603440705996,8.0,5.64,51
2,4,3,0.975,14,3,0.03144715838191478,0.08176717951819287,6.25,4.51,51
3,5,4,0.85,10,5,0.04156144927039016,0.09483929324882853,5.31,4.5,51
4,6,5,0.675,0,0,0.04156144927039016,0.09483929324882853,5.31,4.5,51
5,7,6,0.575,0,0,0.04156144927039016,0.09483929324882853,5.31,4.5,51
6,8,0,0.925,16,2,0.03281167047662381,0.09383577224672977,6.65,4.58,51
7,9,1,0.95,10,5,0.03908810476103403,0.10769516377301042,6.29,4.09,51
8,10,2,0.925,14,3,0.05385548147800059,0.11286786022136332,5.49,3.68,51
9,11,3,0.85,6,7,0.053982901008059976,0.11192293246456014,5.42,2.99,51
10,12,4,0.9,16,2,0.05720160558076386,0.11015107309478513,5.21,2.83,51
11,13,5,0.8,0,0,0.05720160558076386,0.11015107309478513,5.21,2.83,51
12,14,6,0.65,0,0,0.05720160558076386,0.11015107309478513,5.21,2.83,51
13,15,0,0.925,10,5,0.05286815061252418,0.09847233268011836,5.17,3.65,51
14,16,1,1.0,10,5,0.05458440386498352,0.10138920316455581,4.95,3.28,51
15,17,2,0.95,12,4,0.057694497807642936,0.1038705281579287,4.61,3.03,51
16,18,3,0.875,18,1,0.06274194623505278,0.10270937055626696,4.47,2.98,51
17,19,4,0.925,10,5,0.061390238045361985,0.10279826627917671,4.4,2.73,51
18,20,5,0.85,0,0,0.061390238045361985,0.10279826627917671,4.4,2.73,51
19,21,6,0.675,0,0,0.061390238045361985,0.10279826627917671,4.4,2.73,51
20,22,0,0.9,14,3,0.05707955750791405,0.1001596191000704,4.68,2.72,51
21,23,1,0.975,12,4,0.05862302322559046,0.09957155477822634,4.55,2.55,51
22,24,2,0.925,10,5,0.06037240502649478,0.10128364226770847,4.36,2.37,51
23,25,3,0.925,12,4,0.06211169204305671,0.1018665761317281,4.25,2.25,51
24,26,4,0.925,16,2,0.06340701329407454,0.10232052490387372,4.06,2.19,51
25,27,5,0.7,0,0,0.06340701329407454,0.10232052490387372,4.06,2.19,51
26,28,6,0.6,0,0,0.06340701329407454,0.10232052490387372,4.06,2.19,51
27,29,0,0.875,12,4,0.06045784988504782,0.09726765947652194,4.4,2.5,51
28,30,1,0.925,8,6,0.060520012443712336,0.09652672584233782,4.36,2.33,51
29,31,2,0.95,12,4,0.0616998396949468,0.0960533784667275,4.29,2.23,51
30,32,3,0.925,14,3,0.062363380778339673,0.09875156049079936,4.2,2.16,51
31,33,4,0.9,10,5,0.0625374436615087,0.09846645230384002,4.2,2.05,51
32,34,5,0.875,0,0,0.0625374436615087,0.09846645230384002,4.2,2.05,51
33,35,6,0.8,0,0,0.0625374436615087,0.09846645230384002,4.2,2.05,51
34,36,0,0.875,12,4,0.061468122623404384,0.0978513118978634,4.36,1.97,51
35,37,1,0.95,16,2,0.061654573723483215,0.09909852675806712,4.3,1.93,51
36,38,2,0.875,14,3,0.06391475189799754,0.10200319971299082,4.17,2.13,51
37,39,3,0.9,8,6,0.0635861843208299,0.10138802567154011,4.2,2.02,51
38,40,4,0.975,10,5,0.0642462412465892,0.10127928528731758,4.17,1.93,51
39,41,5,0.85,0,0,0.0642462412465892,0.10127928528731758,4.17,1.93,51
40,42,6,0.75,0,0,0.0642462412465892,0.10127928528731758,4.17,1.93,51
41,43,0,0.925,12,4,0.0626560931678776,0.10073839584335072,4.42,1.87,51
42,44,1,0.975,16,2,0.06409806371282724,0.10178685314671783,4.4,1.84,51
43,45,2,0.975,16,2,0.06632737548782912,0.10293587233604981,4.23,1.81,51
44,46,3,0.825,10,5,0.06742522661028089,0.10168681895508377,4.16,1.74,51
45,47,4,0.9,8,6,0.06630218469039091,0.1022528877149105,4.22,1.78,51
46,48,5,0.8,0,0,0.06630218469039091,0.1022528877149105,4.22,1.78,51
47,49,6,0.675,0,0,0.06630218469039091,0.1022528877149105,4.22,1.78,51
48,50,0,0.9,12,4,0.06447735391909576,0.10311940508787629,4.28,1.79,51
49,51,1,1.0,16,2,0.06579225733332322,0.10227413813316223,4.25,1.77,51
50,52,2,0.875,10,5,0.06677066127823215,0.1034681523609286,4.17,1.71,51
51,53,3,0.95,8,6,0.06624715551314361,0.104766017490788,4.19,1.7,51
52,54,4,0.875,12,4,0.06667702217507553,0.10532503532130875,4.15,1.66,51
53,55,5,0.825,0,0,0.06667702217507553,0.10532503532130875,4.15,1.66,51
54,56,6,0.75,0,0,0.06667702217507553,0.10532503532130875,4.15,1.66,51
55,57,0,0.925,10,5,0.06532179814712684,0.10742453214872852,4.26,1.61,51
56,58,1,0.975,18,1,0.06666756305129604,0.10793540663125271,4.27,1.6,51
57,59,2,0.925,10,5,0.0677683387130879,0.10879743836437328,4.19,1.55,51
58,60,3,0.95,10,5,0.06880950836442401,0.10889523713602083,4.15,1.51,51
59,61,4,0.925,6,7,0.06887653382376778,0.1092522408468814,4.16,1.45,51
60,62,5,0.775,0,0,0.06887653382376778,0.1092522408468814,4.16,1.45,51
61,63,6,0.65,0,0,0.06887653382376778,0.1092522408468814,4.16,1.45,51
62,64,0,0.95,12,4,0.06736828855755389,0.10804708042685351,4.25,1.64,51
63,65,1,0.925,8,6,0.06709480699100817,0.10815492506101905,4.26,1.59,51
64,66,2,0.975,12,4,0.06786764129628213,0.10961450837063448,4.29,1.56,51
65,67,3,0.95,12,4,0.06840651506173964,0.1102910277652022,4.27,1.53,51
66,68,4,0.95,16,2,0.06932992643738586,0.11119190690335481,4.23,1.51,51
67,69,5,0.775,0,0,0.06932992643738586,0.11119190690335481,4.23,1.51,51
68,70,6,0.75,0,0,0.06932992643738586,0.11119190690335481,4.23,1.51,51
69,71,0,0.975,4,8,0.06886772692780328,0.1080892267870362,4.24,1.84,51
70,72,1,0.95,14,3,0.06987802709843634,0.10815586653117729,4.16,1.82,51
71,73,2,0.95,8,6,0.06972613878135515,0.110862747951691,4.14,1.77,51
72,74,3,0.9,10,5,0.0693090291954999,0.11076781197220274,4.12,1.73,51
