,sim_time,weekday,bed_utilisation,primary_arrivals,revision_arrivals,primary_bed_queue,revision_bed_queue,primary_mean_los,revision_mean_los,run
16,30,1,0.9130434782608695,10,5,0.04422800733955916,0.06367382058877656,3.97,4.59,11
17,31,2,0.8913043478260869,14,3,0.04651982706567905,0.0659393917141819,3.85,4.44,11
18,32,3,0.9130434782608695,16,2,0.048977362594036525,0.06749438580864782,3.78,4.34,11
19,33,4,0.8913043478260869,8,6,0.0486010760579874,0.07079707564253039,3.83,4.08,11
20,34,5,0.8260869565217391,0,0,0.0486010760579874,0.07079707564253039,3.83,4.08,11
21,35,6,0.6304347826086957,0,0,0.0486010760579874,0.07079707564253039,3.83,4.08,11
22,36,0,0.8043478260869565,10,5,0.047043349261257035,0.06739337008279335,3.93,4.5,11
23,37,1,0.9130434782608695,18,1,0.047369558348456985,0.06691510946932033,3.92,4.46,11
24,38,2,0.9347826086956522,12,4,0.04845670558642051,0.07020555773688392,3.83,4.29,11
25,39,3,0.9130434782608695,12,4,0.049201870393973134,0.0696195558053587,3.74,4.14,11
26,40,4,0.8913043478260869,14,3,0.048870352049240305,0.07167337465655703,3.68,4.03,11
27,41,5,0.6956521739130435,0,0,0.048870352049240305,0.07167337465655703,3.68,4.03,11
0,14,6,0.5217391304347826,0,0,0.04433883361677406,0.05639814135727681,3.35,5.46,12
1,15,0,0.8260869565217391,16,2,0.03947978335740156,0.05334959317580239,4.5,5.63,12
2,16,1,0.8913043478260869,10,5,0.03920108070388221,0.056841625842443386,4.42,4.96,12
3,17,2,0.9565217391304348,8,6,0.03862658494689175,0.061841556917545754,4.43,4.34,12
4,18,3,0.9130434782608695,18,1,0.042668605464720684,0.06153314990641944,4.18,4.25,12
5,19,4,0.6956521739130435,12,4,0.04422918581371819,0.06505338267953985,3.99,3.93,12
6,20,5,0.5869565217391305,0,0,0.04422918581371819,0.06505338267953985,3.99,3.93,12
7,21,6,0.45652173913043476,0,0,0.04422918581371819,0.06505338267953985,3.99,3.93,12
8,22,0,0.6521739130434783,8,6,0.04247753489040262,0.058437784440942574,4.06,4.26,12
9,23,1,0.8913043478260869,8,6,0.04085934308505394,0.0530435274156248,4.1,5.14,12
10,24,2,0.8913043478260869,12,4,0.04222022828681883,0.059491754508614256,3.98,4.84,12
11,25,3,0.9782608695652174,12,4,0.042909379679579064,0.06354102372640537,3.91,4.57,12
12,26,4,0.9130434782608695,8,6,0.045636628312986455,0.07055705198512745,3.92,4.23,12
13,27,5,0.6956521739130435,0,0,0.045636628312986455,0.07055705198512745,3.92,4.23,12
14,28,6,0.6086956521739131,0,0,0.045636628312986455,0.07055705198512745,3.92,4.23,12
15,29,0,0.8478260869565217,12,4,0.043480567132845364,0.0671567121304225,4.09,4.43,12
16,30,1,0.9782608695652174,10,5,0.04265261817098965,0.07182476050644696,4.22,4.48,12
17,31,2,0.9347826086956522,14,3,0.04487152681271507,0.0734185383792789,4.08,4.33,12
18,32,3,0.9130434782608695,16,2,0.04637084183006781,0.07499344756187769,4.01,4.31,12
19,33,4,0.8695652173913043,8,6,0.04594622784147935,0.07619704460220897,4.01,4.05,12
20,34,5,0.8043478260869565,0,0,0.04594622784147935,0.07619704460220897,4.01,4.05,12
21,35,6,0.6739130434782609,0,0,0.04594622784147935,0.07619704460220897,4.01,4.05,12
22,36,0,0.8913043478260869,10,5,0.044473592333739626,0.0725337251501797,4.0,4.26,12
23,37,1,0.9130434782608695,18,1,0.047576739370503184,0.07336260962460588,3.89,4.22,12
24,38,2,0.9347826086956522,12,4,0.04760821622707023,0.07414401939646298,3.89,4.06,12
25,39,3,0.8913043478260869,12,4,0.04868455707251996,0.07553753769093931,3.84,3.92,12
26,40,4,0.8913043478260869,14,3,0.04930175260617849,0.07715492196912384,3.79,3.82,12
27,41,5,0.717391304347826,0,0,0.04930175260617849,0.07715492196912384,3.79,3.82,12
0,14,6,0.4782608695652174,0,0,0.033475987753181356,0.0526824086873223,3.96,5.57,13
1,15,0,0.7608695652173914,16,2,0.029807386355572438,0.04983471092044002,3.96,5.58,13
2,16,1,0.9130434782608695,10,5,0.02789665646098446,0.05556217725188742,3.93,6.54,13
3,17,2,0.8260869565217391,8,6,0.029903996220313336,0.06377514019537062,4.11,5.73,13
4,18,3,0.9130434782608695,18,1,0.032195869137026004,0.06477489492481708,3.92,5.61,13
5,19,4,0.9130434782608695,12,4,0.03586053615791031,0.06542097469915562,3.86,5.19,13
6,20,5,0.7608695652173914,0,0,0.03586053615791031,0.06542097469915562,3.86,5.19,13
7,21,6,0.5,0,0,0.03586053615791031,0.06542097469915562,3.86,5.19,13
8,22,0,0.6739130434782609,8,6,0.03444031690413168,0.05876799422127538,3.92,6.12,13
9,23,1,0.9347826086956522,8,6,0.03312830483159333,0.05334325629315765,4.01,6.48,13
10,24,2,0.8913043478260869,12,4,0.03619697786805857,0.05688352824982772,3.86,6.1,13
11,25,3,0.9565217391304348,12,4,0.036804762548273785,0.06224145055164344,3.75,5.77,13
12,26,4,0.9130434782608695,8,6,0.03810409812341288,0.06874777012921145,3.73,5.33,13
13,27,5,0.782608695652174,0,0,0.03810409812341288,0.06874777012921145,3.73,5.33,13
14,28,6,0.6956521739130435,0,0,0.03810409812341288,0.06874777012921145,3.73,5.33,13
15,29,0,0.8695652173913043,12,4,0.03630390451128314,0.06770973342071192,3.87,5.36,13
16,30,1,0.8695652173913043,10,5,0.03714471883548748,0.07121890434228893,3.87,5.06,13
17,31,2,0.9565217391304348,14,3,0.03882406910621458,0.07439851479723746,3.83,4.89,13
18,32,3,0.8695652173913043,16,2,0.04189149661737421,0.07505737614566452,3.75,4.78,13
19,33,4,0.8913043478260869,8,6,0.0418417652707532,0.07907148517894291,3.78,4.49,13
20,34,5,0.8695652173913043,0,0,0.0418417652707532,0.07907148517894291,3.78,4.49,13
21,35,6,0.6086956521739131,0,0,0.0418417652707532,0.07907148517894291,3.78,4.49,13
22,36,0,0.8260869565217391,10,5,0.04050068305053675,0.07526997146841682,3.8,4.63,13
23,37,1,0.9347826086956522,18,1,0.04290517122207538,0.07528959458569726,3.69,4.58,13
24,38,2,1.0,12,4,0.04386082733783647,0.0794885167191047,3.59,4.42,13
25,39,3,0.7391304347826086,12,4,0.04602413748719444,0.07853697652615826,3.49,4.26,13
26,40,4,0.9130434782608695,14,3,0.04432370861286706,0.0787180075603745,3.58,4.3,13
27,41,5,0.782608695652174,0,0,0.04432370861286706,0.0787180075603745,3.58,4.3,13
0,14,6,0.5217391304347826,0,0,0.04189875849911933,0.07706895664831508,3.98,4.14,14
1,15,0,0.782608695652174,16,2,0.037307113732092556,0.07290306709975751,4.19,4.54,14
2,16,1,0.8478260869565217,10,5,0.03491563208259944,0.07336146663144123,4.2,4.0,14
3,17,2,0.8695652173913043,8,6,0.0336250251489541,0.07419365496845043,4.23,3.5,14
4,18,3,0.8695652173913043,18,1,0.03742486679041416,0.07446666577537618,4.18,3.43,14
5,19,4,0.8913043478260869,12,4,0.039174469852112474,0.07886812722001267,4.08,3.17,14
6,20,5,0.7391304347826086,0,0,0.039174469852112474,0.07886812722001267,4.08,3.17,14
7,21,6,0.6304347826086957,0,0,0.039174469852112474,0.07886812722001267,4.08,3.17,14
8,22,0,0.8043478260869565,8,6,0.03762300569955356,0.07084763970611309,4.07,3.82,14
9,23,1,0.8913043478260869,8,6,0.03618974833957057,0.074595717420399,4.05,3.63,14
10,24,2,0.782608695652174,12,4,0.03866858209872165,0.07855924121997154,4.02,3.42,14
11,25,3,0.9347826086956522,12,4,0.03697758197773698,0.07937086311257867,4.13,3.33,14
12,26,4,0.9130434782608695,8,6,0.03805510922599019,0.08235492128391693,4.11,3.08,14
13,27,5,0.8260869565217391,0,0,0.03805510922599019,0.08235492128391693,4.11,3.08,14
14,28,6,0.717391304347826,0,0,0.03805510922599019,0.08235492128391693,4.11,3.08,14
15,29,0,0.8478260869565217,12,4,0.036257230049959156,0.08121487210402457,4.31,3.38,14
16,30,1,0.9130434782608695,10,5,0.037070936587226176,0.08437866274737743,4.41,3.18,14
17,31,2,0.9347826086956522,14,3,0.039958690651196546,0.08760337858539556,4.25,3.08,14
18,32,3,0.8695652173913043,16,2,0.043311468591625976,0.08731233500041884,4.19,3.01,14
19,33,4,0.8043478260869565,8,6,0.042436347302117955,0.08681738932084766,4.21,2.91,14
20,34,5,0.7391304347826086,0,0,0.042436347302117955,0.08681738932084766,4.21,2.91,14
21,35,6,0.6086956521739131,0,0,0.042436347302117955,0.08681738932084766,4.21,2.91,14
22,36,0,0.9130434782608695,10,5,0.041076207965511605,0.08264347637272998,4.33,3.02,14
23,37,1,0.8913043478260869,18,1,0.043779553381954585,0.08206333109428783,4.17,2.99,14
24,38,2,0.9130434782608695,12,4,0.043561042597619226,0.08292475007878829,4.09,2.88,14
25,39,3,0.8260869565217391,12,4,0.04506244617605388,0.08317775076355322,4.09,2.78,14
26,40,4,0.8043478260869565,14,3,0.04470679630229878,0.08358169671695129,4.08,2.71,14
27,41,5,0.6739130434782609,0,0,0.04470679630229878,0.08358169671695129,4.08,2.71,14
0,14,6,0.6521739130434783,0,0,0.030881413968320223,0.07325045982229111,3.94,6.61,15
1,15,0,0.8478260869565217,16,2,0.027497149423846772,0.0758521037390052,4.03,6.25,15
2,16,1,0.8260869565217391,10,5,0.028305091583822033,0.08098964873136427,3.92,5.51,15
3,17,2,0.8913043478260869,8,6,0.026924355409001444,0.08246467560868832,3.92,4.98,15
4,18,3,0.8478260869565217,18,1,0.032295075623375066,0.08350076205525414,3.86,4.88,15
5,19,4,0.9130434782608695,12,4,0.03254162234969443,0.08879306299216042,3.95,4.63,15
6,20,5,0.8043478260869565,0,0,0.03254162234969443,0.08879306299216042,3.95,4.63,15
7,21,6,0.5869565217391305,0,0,0.03254162234969443,0.08879306299216042,3.95,4.63,15
8,22,0,0.7608695652173914,8,6,0.03125284522693426,0.07976325997600851,4.01,4.86,15
9,23,1,0.9782608695652174,8,6,0.030062260646860572,0.07841345048632996,4.07,4.98,15
10,24,2,0.8913043478260869,12,4,0.03477506839850676,0.07889209587051918,3.9,4.69,15
11,25,3,0.8478260869565217,12,4,0.03602295952848886,0.08474261920617707,3.86,4.63,15
12,26,4,0.9565217391304348,8,6,0.03483336637415318,0.08615158729144833,4.03,4.28,15
13,27,5,0.782608695652174,0,0,0.03483336637415318,0.08615158729144833,4.03,4.28,15
14,28,6,0.6086956521739131,0,0,0.03483336637415318,0.08615158729144833,4.03,4.28,15
15,29,0,0.8913043478260869,12,4,0.033187695521830984,0.08199970356655925,4.1,4.38,15
16,30,1,0.8913043478260869,10,5,0.033413351194017275,0.08652229664109207,4.09,4.13,15
17,31,2,1.0,14,3,0.03457246210983096,0.08997856086443136,4.0,4.16,15
18,32,3,0.8478260869565217,16,2,0.038245003092874555,0.08827888400926384,3.87,4.07,15
19,33,4,0.9130434782608695,8,6,0.03742640305574854,0.0893445978540568,3.93,4.23,15
20,34,5,0.8695652173913043,0,0,0.03742640305574854,0.0893445978540568,3.93,4.23,15
21,35,6,0.6956521739130435,0,0,0.03742640305574854,0.0893445978540568,3.93,4.23,15
22,36,0,0.8695652173913043,10,5,0.03622683885524378,0.08534556384798188,4.08,4.45,15
23,37,1,0.8913043478260869,18,1,0.03924727826339822,0.08606451440799229,3.97,4.4,15
24,38,2,0.9347826086956522,12,4,0.04009293454265733,0.08816819454807209,3.9,4.24,15
25,39,3,0.8260869565217391,12,4,0.042558417144716976,0.08869314727242555,3.81,4.09,15
26,40,4,0.8478260869565217,14,3,0.042908453895600836,0.08992021052235825,3.84,3.99,15
27,41,5,0.717391304347826,0,0,0.042908453895600836,0.08992021052235825,3.84,3.99,15
0,14,6,0.5217391304347826,0,0,0.03401920154575578,0.06317526467084435,4.56,3.49,16
1,15,0,0.8478260869565217,16,2,0.030291069869508573,0.05976038549944736,4.89,4.13,16
2,16,1,0.9782608695652174,10,5,0.031244354061100016,0.07149635887888622,5.1,3.64,16
3,17,2,0.8913043478260869,8,6,0.03576874479208566,0.07610742776690556,4.9,3.18,16
4,18,3,0.8695652173913043,18,1,0.03630397901638387,0.07811623093543672,4.57,3.12,16
5,19,4,0.8260869565217391,12,4,0.03900365352637979,0.07812650575048839,4.46,2.88,16
6,20,5,0.717391304347826,0,0,0.03900365352637979,0.07812650575048839,4.46,2.88,16
7,21,6,0.5869565217391305,0,0,0.03900365352637979,0.07812650575048839,4.46,2.88,16
8,22,0,0.8260869565217391,8,6,0.0374589543768202,0.07018143736908279,4.55,3.77,16
9,23,1,0.9347826086956522,8,6,0.036031946591036576,0.07907255222564709,4.72,3.99,16
10,24,2,0.8695652173913043,12,4,0.038513281500718664,0.08003188166603867,4.59,3.76,16
11,25,3,0.9782608695652174,12,4,0.03978265783732376,0.08235330975142377,4.53,3.55,16
12,26,4,0.8695652173913043,8,6,0.04068073668835565,0.0866050751549642,4.41,3.28,16
13,27,5,0.717391304347826,0,0,0.04068073668835565,0.0866050751549642,4.41,3.28,16
14,28,6,0.5869565217391305,0,0,0.04068073668835565,0.0866050751549642,4.41,3.28,16
15,29,0,0.8260869565217391,12,4,0.03875881212040184,0.08243133659327917,4.46,3.42,16
16,30,1,0.9565217391304348,10,5,0.038683629609238795,0.08570687543302441,4.46,3.23,16
17,31,2,0.8695652173913043,14,3,0.04207276146368492,0.08608562164860221,4.3,3.12,16
18,32,3,0.9130434782608695,16,2,0.0434750926229542,0.08590879153206932,4.18,3.05,16
19,33,4,0.9130434782608695,8,6,0.04381053768923085,0.0869183981888295,4.14,2.87,16
20,34,5,0.7608695652173914,0,0,0.04381053768923085,0.0869183981888295,4.14,2.87,16
21,35,6,0.6304347826086957,0,0,0.04381053768923085,0.0869183981888295,4.14,2.87,16
22,36,0,0.7608695652173914,10,5,0.04240635378893499,0.08273962904513578,4.17,3.3,16
23,37,1,0.9782608695652174,18,1,0.042450139219950334,0.08411631521611442,4.19,3.27,16
24,38,2,0.8913043478260869,12,4,0.044877567407220736,0.08387731344809118,4.12,3.15,16
25,39,3,0.9130434782608695,12,4,0.04505758693248904,0.08766276898184164,4.11,3.04,16
26,40,4,0.8478260869565217,14,3,0.045961623504551685,0.08799422806790892,4.0,2.96,16
27,41,5,0.7391304347826086,0,0,0.045961623504551685,0.08799422806790892,4.0,2.96,16
0,14,6,0.5434782608695652,0,0,0.038034996935070425,0.06879946221246462,4.12,4.65,17
1,15,0,0.8478260869565217,16,2,0.033866778092870926,0.0650805723631422,4.36,5.55,17
2,16,1,0.9130434782608695,10,5,0.033389177379053205,0.07306288471330256,4.27,5.18,17
3,17,2,0.9347826086956522,8,6,0.03381883657790369,0.07858367706065766,4.19,4.53,17
4,18,3,0.8695652173913043,18,1,0.039504693059958844,0.07797965959466335,3.98,4.44,17
5,19,4,0.8913043478260869,12,4,0.041094787862652644,0.08661494708717893,4.0,4.1,17
6,20,5,0.7391304347826086,0,0,0.041094787862652644,0.08661494708717893,4.0,4.1,17
7,21,6,0.6304347826086957,0,0,0.041094787862652644,0.08661494708717893,4.0,4.1,17
8,22,0,0.8043478260869565,8,6,0.0394672715116565,0.07780664738339803,3.94,4.49,17
9,23,1,0.8695652173913043,8,6,0.037963756406450534,0.07822360099705396,3.95,4.26,17
10,24,2,0.8913043478260869,12,4,0.03955793211997726,0.07991823929521864,3.91,4.02,17
11,25,3,0.9130434782608695,12,4,0.03986194444171512,0.08230108345038689,3.82,3.8,17
12,26,4,0.8913043478260869,8,6,0.04076248178247685,0.08808668863899612,3.76,3.51,17
13,27,5,0.6521739130434783,0,0,0.04076248178247685,0.08808668863899612,3.76,3.51,17
14,28,6,0.5,0,0,0.04076248178247685,0.08808668863899612,3.76,3.51,17
15,29,0,0.8043478260869565,12,4,0.03883669524157243,0.08384154701783968,3.77,3.95,17
16,30,1,0.8913043478260869,10,5,0.037854528836903795,0.08409091627792578,3.74,3.72,17
17,31,2,0.7608695652173914,14,3,0.04098924423779695,0.08677579751063322,3.7,3.6,17
18,32,3,0.8478260869565217,16,2,0.04089653162975847,0.08910383651758808,3.67,3.59,17
19,33,4,0.8260869565217391,8,6,0.04027197910213411,0.089326943594259,3.65,3.38,17
20,34,5,0.717391304347826,0,0,0.04027197910213411,0.089326943594259,3.65,3.38,17
21,35,6,0.43478260869565216,0,0,0.04027197910213411,0.089326943594259,3.65,3.38,17
22,36,0,0.5869565217391305,10,5,0.03898121054116828,0.08503237899838115,3.67,3.82,17
23,37,1,0.9347826086956522,18,1,0.03685496269346819,0.08422254681744419,3.76,3.84,17
24,38,2,0.8695652173913043,12,4,0.03976331956231756,0.08312576540304618,3.68,3.7,17
25,39,3,0.8913043478260869,12,4,0.039705570777312016,0.08611612618127706,3.65,3.57,17
26,40,4,0.8260869565217391,14,3,0.0417530715427894,0.08522850332375023,3.58,3.47,17
27,41,5,0.6521739130434783,0,0,0.0417530715427894,0.08522850332375023,3.58,3.47,17
0,14,6,0.7391304347826086,0,0,0.03313013096000472,0.06013487148624713,4.4,5.5,18
1,15,0,0.9130434782608695,16,2,0.03300079119943249,0.0665463958156575,4.75,5.2,18
2,16,1,0.8478260869565217,10,5,0.03532687195890301,0.0758796631716257,4.76,4.58,18
3,17,2,0.8043478260869565,8,6,0.034320269650168794,0.08856653697669052,4.9,4.01,18
4,18,3,0.9347826086956522,18,1,0.03715042514569328,0.09144147352319176,4.74,3.93,18
5,19,4,0.9347826086956522,12,4,0.03906954420296076,0.09585034478156702,4.57,3.63,18
6,20,5,0.782608695652174,0,0,0.03906954420296076,0.09585034478156702,4.57,3.63,18
7,21,6,0.6304347826086957,0,0,0.03906954420296076,0.09585034478156702,4.57,3.63,18
8,22,0,0.8043478260869565,8,6,0.03752223552165538,0.08610285209191613,4.62,4.09,18
9,23,1,0.9347826086956522,8,6,0.03609281702559232,0.08873961076461753,4.59,4.05,18
10,24,2,0.9565217391304348,12,4,0.040108897623554844,0.08945297778448034,4.4,3.82,18
11,25,3,0.8913043478260869,12,4,0.04320547289293999,0.08833993812984098,4.41,3.61,18
12,26,4,0.9130434782608695,8,6,0.04270286367470172,0.0918938547677317,4.49,3.33,18
13,27,5,0.7608695652173914,0,0,0.04270286367470172,0.0918938547677317,4.49,3.33,18
14,28,6,0.6304347826086957,0,0,0.04270286367470172,0.0918938547677317,4.49,3.33,18
15,29,0,0.9130434782608695,12,4,0.040685405548337855,0.08746523526085306,4.58,3.49,18
16,30,1,0.8260869565217391,10,5,0.04253683447467139,0.08933126788990743,4.54,3.29,18
17,31,2,0.8913043478260869,14,3,0.04151807078144677,0.08963013436567836,4.58,3.18,18
18,32,3,0.9130434782608695,16,2,0.04436735357676131,0.08899629249563068,4.42,3.11,18
19,33,4,0.8260869565217391,8,6,0.045238534584284666,0.09236268900938474,4.37,2.92,18
20,34,5,0.717391304347826,0,0,0.045238534584284666,0.09236268900938474,4.37,2.92,18
21,35,6,0.6304347826086957,0,0,0.045238534584284666,0.09236268900938474,4.37,2.92,18
22,36,0,0.8043478260869565,10,5,0.04378858155273708,0.08792217511470278,4.36,3.57,18
23,37,1,0.9565217391304348,18,1,0.04478705896270558,0.08926700914873745,4.28,3.54,18
24,38,2,0.8260869565217391,12,4,0.04687444345829552,0.08845538256573032,4.2,3.41,18
25,39,3,0.9347826086956522,12,4,0.046603441810694986,0.08885813939759109,4.15,3.29,18
26,40,4,0.8043478260869565,14,3,0.04806143273037023,0.08974315429279624,4.03,3.28,18
27,41,5,0.6956521739130435,0,0,0.04806143273037023,0.08974315429279624,4.03,3.28,18
0,14,6,0.5217391304347826,0,0,0.030009238002505902,0.07978694021411885,4.27,4.18,19
1,15,0,0.8260869565217391,16,2,0.026720554385792926,0.07547413263497728,4.18,4.31,19
2,16,1,0.8260869565217391,10,5,0.02755209644438557,0.06992526065724977,4.12,3.8,19
3,17,2,0.8913043478260869,8,6,0.026208091739781395,0.07334180130346392,4.15,4.26,19
4,18,3,0.8043478260869565,18,1,0.03295674930899722,0.07353791690145987,3.88,4.18,19
5,19,4,0.8260869565217391,12,4,0.03228837004518116,0.07958246676091664,3.96,4.17,19
6,20,5,0.717391304347826,0,0,0.03228837004518116,0.07958246676091664,3.96,4.17,19
7,21,6,0.5652173913043478,0,0,0.03228837004518116,0.07958246676091664,3.96,4.17,19
8,22,0,0.8043478260869565,8,6,0.031009622716659135,0.07148933454794207,3.91,4.7,19
9,23,1,0.9130434782608695,8,6,0.0298283037560245,0.06855738013462656,3.87,4.68,19
10,24,2,0.8260869565217391,12,4,0.0329514016837106,0.06881107016478484,3.75,4.41,19
11,25,3,0.8043478260869565,12,4,0.032765875347917785,0.06913701864430108,3.95,4.3,19
12,26,4,0.9130434782608695,8,6,0.03168270591492877,0.0688630541130643,4.11,4.06,19
13,27,5,0.7608695652173914,0,0,0.03168270591492877,0.0688630541130643,4.11,4.06,19
14,28,6,0.6739130434782609,0,0,0.03168270591492877,0.0688630541130643,4.11,4.06,19
15,29,0,0.8695652173913043,12,4,0.03018588516304237,0.06629201188789571,4.11,4.38,19
16,30,1,0.8913043478260869,10,5,0.03065372403970124,0.06599342321772211,4.1,4.13,19
17,31,2,0.9130434782608695,14,3,0.03275552446543293,0.06886650051518621,4.05,3.99,19
18,32,3,0.782608695652174,16,2,0.03667945419588023,0.06952379114907795,3.88,3.91,19
19,33,4,0.8913043478260869,8,6,0.03570781302512843,0.06887362251307767,3.9,4.04,19
20,34,5,0.7391304347826086,0,0,0.03570781302512843,0.06887362251307767,3.9,4.04,19
21,35,6,0.5,0,0,0.03570781302512843,0.06887362251307767,3.9,4.04,19
22,36,0,0.6956521739130435,10,5,0.0345633318384256,0.0655623906614874,3.95,4.31,19
23,37,1,0.9782608695652174,18,1,0.03414395527744567,0.06494989058680972,3.92,4.27,19
24,38,2,0.9347826086956522,12,4,0.03657844465327441,0.06822931556300028,3.81,4.11,19
25,39,3,0.8913043478260869,12,4,0.03709586986506699,0.07166776273368515,3.79,3.97,19
26,40,4,0.8695652173913043,14,3,0.037549720787357056,0.07138598182440413,3.74,3.87,19
27,41,5,0.7608695652173914,0,0,0.037549720787357056,0.07138598182440413,3.74,3.87,19
0,14,6,0.6086956521739131,0,0,0.038935182410950585,0.0779247420714549,4.42,3.41,20
1,15,0,0.8913043478260869,16,2,0.03466831310564093,0.07371259385137625,4.63,3.49,20
2,16,1,0.8043478260869565,10,5,0.03472299706269197,0.07865757573154498,4.76,3.08,20
3,17,2,0.9130434782608695,8,6,0.03302919232792651,0.08495994698816922,4.79,3.0,20
4,18,3,0.8913043478260869,18,1,0.04084979306014603,0.08717338245377965,4.52,2.94,20
5,19,4,0.9130434782608695,12,4,0.04341224743778371,0.09151557191401224,4.45,2.72,20
6,20,5,0.6956521739130435,0,0,0.04341224743778371,0.09151557191401224,4.45,2.72,20
7,21,6,0.5434782608695652,0,0,0.04341224743778371,0.09151557191401224,4.45,2.72,20
8,22,0,0.7608695652173914,8,6,0.04169295050955466,0.08220890358377371,4.42,3.24,20
9,23,1,0.8695652173913043,8,6,0.040104647633000194,0.08185865031014966,4.46,3.28,20
10,24,2,0.9347826086956522,12,4,0.040283768820818744,0.08046975804996065,4.4,3.17,20
11,25,3,0.8913043478260869,12,4,0.042107376756890615,0.08581937571425528,4.3,3.0,20
12,26,4,0.8695652173913043,8,6,0.04172906923880913,0.091570750398988,4.23,2.77,20
13,27,5,0.7608695652173914,0,0,0.04172906923880913,0.091570750398988,4.23,2.77,20
14,28,6,0.6086956521739131,0,0,0.04172906923880913,0.091570750398988,4.23,2.77,20
15,29,0,0.8695652173913043,12,4,0.03975761714878666,0.08715770218698858,4.27,3.01,20
16,30,1,0.8913043478260869,10,5,0.039757938709499674,0.0895557775421218,4.24,2.84,20
17,31,2,0.8260869565217391,14,3,0.0418603502124567,0.09010523455674412,4.11,2.75,20
18,32,3,0.8043478260869565,16,2,0.04323648273290941,0.09096959748916841,3.99,2.69,20
19,33,4,0.8695652173913043,8,6,0.042091145441971414,0.08974671428404048,4.01,2.68,20
20,34,5,0.6739130434782609,0,0,0.042091145441971414,0.08974671428404048,4.01,2.68,20
21,35,6,0.5869565217391305,0,0,0.042091145441971414,0.08974671428404048,4.01,2.68,20
22,36,0,0.717391304347826,10,5,0.04074207026754925,0.08543196840500007,4.01,2.91,20
23,37,1,0.9347826086956522,18,1,0.04009022038917567,0.08522426580076023,3.99,2.88,20
24,38,2,0.8913043478260869,12,4,0.041719717084535,0.087460843489892,3.95,2.77,20
25,39,3,0.8478260869565217,12,4,0.04179022864522912,0.08865240237183102,3.89,2.68,20
26,40,4,0.8043478260869565,14,3,0.042524292420403856,0.08683552406334251,3.92,2.61,20
27,41,5,0.6739130434782609,0,0,0.042524292420403856,0.08683552406334251,3.92,2.61,20
